slope,disp,mutsd,pert_treat,patch_sd,ac,draw,batch,rep,base_n,base_usd,base_xsd,base_xmean,trough_n,trough_t,trough_usd,trough_xsd,trough_xmean,peak_n,peak_t,final_n,final_t,final_usd,final_xsd,final_xmean,final_mal,n_steps,survived
1.0,6,0,10,0,0,1,1,0,172.5,47.907,47.82145,52.151250000000005,3.0,390.0,1.74047e-14,2.20247,89.1645,6.0,400.0,4.0,420.0,0.0,1.92701,85.0111,12.6585,42,0
1.0,6,0,10,0,0,1,1,1,173.5,47.41545,47.373149999999995,49.753,2.0,290.0,0.0,0.0,99.0,2.0,290.0,2.0,290.0,0.0,0.0,99.0,1.18031,29,0
1.0,6,0,10,0,0,1,1,2,195.0,47.9741,47.897549999999995,51.8523,0.0,310.0,nan,nan,nan,0.0,310.0,0.0,310.0,nan,nan,nan,nan,31,0
1.0,6,0,10,0,0,1,1,3,177.5,45.86615,45.891400000000004,48.2094,3.0,290.0,0.0,9.19883,80.1114,13.0,300.0,4.0,390.0,0.0,0.413799,85.5483,11.5248,39,0
1.0,6,0,10,0,0,1,1,4,172.5,48.089,47.98155,50.7171,2.0,390.0,0.0,0.925205,87.0946,2.0,390.0,2.0,390.0,0.0,0.925205,87.0946,10.2305,39,0
1.0,6,0,10,0,0,1,1,5,191.0,47.972049999999996,48.10295000000001,50.10365,7.0,310.0,1.53495e-14,3.7019,87.0454,7.0,310.0,7.0,310.0,1.53495e-14,3.7019,87.0454,10.7077,31,0
1.0,6,0,10,0,0,1,1,6,192.5,46.5492,46.71595,48.915499999999994,3.0,330.0,1.74047e-14,0.972993,85.7242,3.0,330.0,3.0,340.0,1.74047e-14,11.2226,81.6096,16.2115,34,0
1.0,6,0,10,0,0,1,1,7,180.5,47.5531,47.77375,47.34595,5.0,320.0,0.0,1.85044,87.7525,5.0,320.0,5.0,320.0,0.0,1.85044,87.7525,10.228,32,0
1.0,6,0,10,0,0,1,1,8,166.0,46.28,46.54645,45.29945,4.0,280.0,55.228,50.5109,44.3713,4.0,280.0,4.0,280.0,55.228,50.5109,44.3713,4.69396,28,0
1.0,6,0,10,0,0,1,1,9,175.5,46.75435,47.18545,49.2005,3.0,300.0,0.0,3.84834,89.046,3.0,300.0,3.0,300.0,0.0,3.84834,89.046,7.98107,30,0
1.0,6,0,10,0,0,2,1,0,189.0,45.74935,46.0763,49.06585,6.0,290.0,39.5649,36.1033,73.5903,6.0,290.0,6.0,290.0,39.5649,36.1033,73.5903,8.1253,29,0
1.0,6,0,10,0,0,2,1,1,170.5,45.272549999999995,45.5412,55.1514,0.0,290.0,nan,nan,nan,0.0,290.0,0.0,290.0,nan,nan,nan,nan,29,0
1.0,6,0,10,0,0,2,1,2,175.0,48.1385,48.2453,49.516850000000005,2.0,300.0,0.0,4.55895,85.9623,2.0,300.0,2.0,300.0,0.0,4.55895,85.9623,11.9284,30,0
1.0,6,0,10,0,0,2,1,3,181.0,47.84735,47.7124,50.93495,5.0,320.0,0.0,6.6015,84.7876,5.0,320.0,5.0,320.0,0.0,6.6015,84.7876,12.9639,32,0
1.0,6,0,10,0,0,2,1,4,184.5,46.79805,47.1502,48.729699999999994,0.0,310.0,nan,nan,nan,0.0,310.0,0.0,310.0,nan,nan,nan,nan,31,0
1.0,6,0,10,0,0,2,1,5,194.5,46.90025,46.96205,46.448499999999996,2.0,290.0,68.4716,62.2612,44.0253,2.0,290.0,2.0,290.0,68.4716,62.2612,44.0253,5.3891,29,0
1.0,6,0,10,0,0,2,1,6,186.0,46.2637,46.499700000000004,46.9434,2.0,310.0,0.0,3.76236,89.4618,2.0,310.0,2.0,310.0,0.0,3.76236,89.4618,7.4331,31,0
1.0,6,0,10,0,0,2,1,7,186.0,47.151399999999995,47.18795,53.0113,5.0,300.0,0.0,5.16841,88.8569,5.0,300.0,5.0,300.0,0.0,5.16841,88.8569,8.99535,30,0
1.0,6,0,10,0,0,2,1,8,185.0,47.741200000000006,47.8748,50.540549999999996,6.0,300.0,0.0,0.589445,88.2411,7.0,310.0,7.0,310.0,0.0,4.86655,88.5288,9.45863,31,0
1.0,6,0,10,0,0,2,1,9,174.5,48.0732,47.862049999999996,51.9259,2.0,330.0,0.0,7.27809,93.8536,2.0,330.0,2.0,340.0,0.0,2.0099,90.1284,7.70802,34,0
1.0,6,0,10,1,0,0,1,0,156.5,45.88065,45.87435,47.2388,4.0,290.0,0.0,7.16456,88.9635,4.0,290.0,4.0,290.0,0.0,7.16456,88.9635,8.12114,29,0
1.0,6,0,10,1,0,0,1,1,156.0,46.483450000000005,46.564049999999995,44.01565,6.0,270.0,39.4887,34.3022,14.1025,6.0,270.0,6.0,270.0,39.4887,34.3022,14.1025,2.66391,27,0
1.0,6,0,10,1,0,0,1,2,148.0,47.4315,47.388400000000004,48.7134,2.0,310.0,0.0,15.2747,77.9709,21.0,340.0,2.0,380.0,0.0,1.70282,87.5386,10.6149,38,0
1.0,6,0,10,1,0,0,1,3,144.5,46.357,46.189449999999994,48.4037,0.0,320.0,nan,nan,nan,0.0,320.0,0.0,320.0,nan,nan,nan,nan,32,0
1.0,6,0,10,1,0,0,1,4,160.0,47.3927,47.19105,45.59139999999999,2.0,290.0,0.0,1.53776,2.40931,2.0,290.0,2.0,290.0,0.0,1.53776,2.40931,2.75819,29,0
1.0,6,0,10,1,0,0,1,5,138.0,46.2827,46.30815,42.649950000000004,2.0,300.0,0.0,0.756207,86.9731,3.0,310.0,3.0,310.0,0.0,2.91816,86.8975,9.8584,31,0
1.0,6,0,10,1,0,0,1,6,155.0,45.27365,45.25955,48.61415,1.0,300.0,nan,nan,88.9413,1.0,300.0,1.0,300.0,nan,nan,88.9413,9.84901,30,0
1.0,6,0,10,1,0,0,1,7,154.0,47.5578,47.3538,50.2152,2.0,290.0,0.0,8.50213,83.3403,2.0,290.0,2.0,290.0,0.0,8.50213,83.3403,14.2323,29,0
1.0,6,0,10,1,0,0,1,8,168.5,47.8043,47.79125,47.5724,4.0,280.0,0.0,2.91131,89.175,4.0,280.0,4.0,280.0,0.0,2.91131,89.175,8.47506,28,0
1.0,6,0,10,1,0,0,1,9,146.5,46.81125,46.8434,47.395700000000005,0.0,330.0,nan,nan,nan,0.0,330.0,0.0,330.0,nan,nan,nan,nan,33,0
1.0,6,0,10,1,0,1,1,0,166.5,47.98455,47.7945,49.18429999999999,0.0,300.0,nan,nan,nan,0.0,300.0,0.0,300.0,nan,nan,nan,nan,30,0
1.0,6,0,10,1,0,1,1,1,154.0,46.8086,46.92835,48.75685,2.0,320.0,0.0,4.11191,89.5183,2.0,320.0,2.0,320.0,0.0,4.11191,89.5183,6.95223,32,0
1.0,6,0,10,1,0,1,1,2,146.5,47.039500000000004,47.44395,49.134699999999995,2.0,300.0,0.0,1.67886,86.4299,2.0,300.0,2.0,300.0,0.0,1.67886,86.4299,10.5522,30,0
1.0,6,0,10,1,0,1,1,3,174.0,47.112049999999996,47.13995,49.798950000000005,5.0,290.0,0.0,5.32692,90.4268,5.0,290.0,5.0,290.0,0.0,5.32692,90.4268,7.66665,29,0
1.0,6,0,10,1,0,1,1,4,154.5,47.376000000000005,47.33985,49.3958,2.0,290.0,0.0,1.28623,88.7688,12.0,310.0,4.0,330.0,0.0,3.23673,85.3032,11.9328,33,0
1.0,6,0,10,1,0,1,1,5,91.5,32.457499999999996,32.5306,25.3505,5.0,270.0,0.0,0.0,0.0,5.0,270.0,5.0,270.0,0.0,0.0,0.0,0.343428,27,0
1.0,6,0,10,1,0,1,1,6,147.5,46.90265,46.97795,44.1536,1.0,290.0,nan,nan,87.9846,1.0,290.0,1.0,290.0,nan,nan,87.9846,10.7318,29,0
1.0,6,0,10,1,0,1,1,7,169.0,46.9414,46.932050000000004,46.98205,3.0,310.0,0.0,3.20511,90.4357,3.0,310.0,3.0,310.0,0.0,3.20511,90.4357,7.79898,31,0
1.0,6,0,10,1,0,1,1,8,155.5,47.971450000000004,48.02845,49.384150000000005,2.0,320.0,0.0,6.6201,92.4093,2.0,320.0,2.0,320.0,0.0,6.6201,92.4093,4.9134,32,0
1.0,6,0,10,1,0,1,1,9,161.5,46.45615,46.76035,46.661100000000005,1.0,410.0,nan,nan,89.2854,2.0,420.0,2.0,420.0,0.0,3.01644,87.0624,11.6257,42,0
1.0,6,0,10,1,0,2,1,0,161.0,47.5413,47.5406,45.92075,2.0,280.0,0.0,1.42063,86.0697,2.0,280.0,2.0,280.0,0.0,1.42063,86.0697,11.4135,28,0
1.0,6,0,10,1,0,2,1,1,148.0,47.9333,47.96565,47.115700000000004,2.0,290.0,0.0,6.54401,81.0126,2.0,290.0,2.0,290.0,0.0,6.54401,81.0126,16.7023,29,0
1.0,6,0,10,1,0,2,1,2,149.5,47.42405,47.74715,46.12705,4.0,340.0,0.0,1.61332,86.8815,10.0,350.0,4.0,360.0,0.0,4.60393,92.4359,5.82588,36,0
1.0,6,0,10,1,0,2,1,3,149.5,48.3553,48.18475,52.2321,2.0,300.0,0.0,2.30863,90.8109,2.0,300.0,2.0,300.0,0.0,2.30863,90.8109,6.52562,30,0
1.0,6,0,10,1,0,2,1,4,160.0,47.3713,47.4379,49.3365,1.0,330.0,nan,nan,86.0462,1.0,330.0,1.0,330.0,nan,nan,86.0462,10.6702,33,0
1.0,6,0,10,1,0,2,1,5,153.5,47.709649999999996,47.79105,48.599599999999995,2.0,310.0,0.0,0.476422,85.6968,2.0,310.0,2.0,310.0,0.0,0.476422,85.6968,10.7577,31,0
1.0,6,0,10,1,0,2,1,6,144.0,45.794650000000004,46.1937,50.664249999999996,2.0,290.0,0.0,7.88139,5.88882,2.0,290.0,2.0,300.0,0.0,0.422112,0.614309,0.765755,30,0
1.0,6,0,10,1,0,2,1,7,162.5,46.9632,47.25725,49.81255,2.0,310.0,0.0,6.55499,93.1584,2.0,310.0,2.0,310.0,0.0,6.55499,93.1584,4.85078,31,0
1.0,6,0,10,1,0,2,1,8,156.5,46.59425,46.8761,49.414550000000006,6.0,320.0,0.0,2.72368,87.3264,6.0,320.0,6.0,320.0,0.0,2.72368,87.3264,10.1934,32,0
1.0,6,0,10,1,0,2,1,9,158.0,46.6368,46.8184,46.9683,2.0,290.0,0.0,1.61335,89.7768,2.0,290.0,2.0,290.0,0.0,1.61335,89.7768,6.93785,29,0
1.0,6,0,10,1,2,0,1,0,168.0,47.2785,47.35165000000001,41.46335,3.0,370.0,1.74047e-14,4.07438,87.6259,3.0,370.0,3.0,370.0,1.74047e-14,4.07438,87.6259,9.74495,37,0
1.0,6,0,10,1,2,0,1,1,168.5,45.7419,45.829049999999995,44.93185,0.0,340.0,nan,nan,nan,0.0,340.0,0.0,340.0,nan,nan,nan,nan,34,0
1.0,6,0,10,1,2,0,1,2,107.0,30.91105,31.16565,20.77825,5.0,350.0,0.0,1.73398,87.9958,11.0,360.0,11.0,360.0,1.49045e-14,3.64755,86.3911,10.2074,36,1
1.0,6,0,10,1,2,0,1,3,163.0,47.72685,47.680099999999996,47.332350000000005,4.0,350.0,0.0,1.63965,89.2779,4.0,350.0,4.0,350.0,0.0,1.63965,89.2779,8.92428,35,0
1.0,6,0,10,1,2,0,1,4,153.0,44.99525,45.39535,39.630449999999996,1.0,280.0,nan,nan,4.05078,2.0,290.0,2.0,290.0,0.0,2.86434,2.02539,1.26643,29,0
1.0,6,0,10,1,2,0,1,5,172.0,46.98525,46.932550000000006,45.752849999999995,1.0,350.0,nan,nan,85.8719,1.0,350.0,1.0,350.0,nan,nan,85.8719,11.9203,35,0
1.0,6,0,10,1,2,0,1,6,155.5,46.94285,47.10935,44.1734,7.0,350.0,1.53495e-14,2.76699,87.6278,7.0,350.0,7.0,350.0,1.53495e-14,2.76699,87.6278,10.2353,35,0
1.0,6,0,10,1,2,0,1,7,183.0,43.32415,43.77875,46.77455,0.0,320.0,nan,nan,nan,0.0,320.0,0.0,320.0,nan,nan,nan,nan,32,0
1.0,6,0,10,1,2,0,1,8,160.5,46.53715,46.740899999999996,45.930350000000004,0.0,310.0,nan,nan,nan,0.0,310.0,0.0,310.0,nan,nan,nan,nan,31,0
1.0,6,0,10,1,2,0,1,9,162.0,44.67425,44.68025,39.8775,5.0,330.0,0.0,1.42478,86.4386,8.0,340.0,8.0,340.0,1.5192e-14,3.37533,88.5385,9.2325,34,0
1.0,6,0,10,1,2,1,1,0,161.5,47.4638,47.7878,48.88805,2.0,330.0,0.0,5.6888,82.0191,2.0,330.0,2.0,330.0,0.0,5.6888,82.0191,14.0894,33,0
1.0,6,0,10,1,2,1,1,1,170.5,44.0336,44.26775,41.343450000000004,2.0,350.0,0.0,5.91862,86.0603,2.0,350.0,2.0,350.0,0.0,5.91862,86.0603,11.2893,35,0
1.0,6,0,10,1,2,1,1,2,167.0,44.175650000000005,44.724199999999996,43.54945,0.0,330.0,nan,nan,nan,0.0,330.0,0.0,330.0,nan,nan,nan,nan,33,0
1.0,6,0,10,1,2,1,1,3,93.5,24.42875,24.6309,10.010575,2.0,290.0,0.0,1.62781,1.15104,2.0,290.0,2.0,290.0,0.0,1.62781,1.15104,1.55124,29,0
1.0,6,0,10,1,2,1,1,4,166.0,47.925650000000005,48.05385,47.399950000000004,1.0,300.0,nan,nan,86.7381,1.0,300.0,1.0,300.0,nan,nan,86.7381,11.2013,30,0
1.0,6,0,10,1,2,1,1,5,152.5,47.13195,47.12545,44.459050000000005,2.0,300.0,0.0,3.48538,87.8145,2.0,300.0,2.0,300.0,0.0,3.48538,87.8145,9.99865,30,0
1.0,6,0,10,1,2,1,1,6,171.5,47.565650000000005,47.45855,47.5477,2.0,320.0,0.0,1.79797,87.1086,2.0,320.0,2.0,320.0,0.0,1.79797,87.1086,9.41758,32,0
1.0,6,0,10,1,2,1,1,7,161.5,46.564750000000004,46.2745,47.6192,9.0,280.0,0.0,2.88265,89.1045,9.0,280.0,9.0,280.0,0.0,2.88265,89.1045,9.51641,28,0
1.0,6,0,10,1,2,1,1,8,123.5,40.7285,40.63995,33.41095,0.0,340.0,nan,nan,nan,0.0,340.0,0.0,340.0,nan,nan,nan,nan,34,0
1.0,6,0,10,1,2,1,1,9,164.5,47.69015,47.68075,47.9363,2.0,300.0,0.0,7.08845,80.7141,2.0,300.0,2.0,300.0,0.0,7.08845,80.7141,16.6075,30,0
1.0,6,0,10,1,2,2,1,0,173.5,46.14065,46.2901,48.7936,0.0,310.0,nan,nan,nan,0.0,310.0,0.0,310.0,nan,nan,nan,nan,31,0
1.0,6,0,10,1,2,2,1,1,159.0,46.18445,46.593,53.070949999999996,0.0,410.0,nan,nan,nan,0.0,410.0,0.0,410.0,nan,nan,nan,nan,41,0
1.0,6,0,10,1,2,2,1,2,165.5,46.6665,46.68315,51.900999999999996,2.0,330.0,0.0,1.13527,87.9054,2.0,330.0,2.0,330.0,0.0,1.13527,87.9054,10.4796,33,0
1.0,6,0,10,1,2,2,1,3,178.5,46.56275,46.576750000000004,52.49915,0.0,300.0,nan,nan,nan,0.0,300.0,0.0,300.0,nan,nan,nan,nan,30,0
1.0,6,0,10,1,2,2,1,4,199.5,45.221199999999996,45.363299999999995,49.26755,2.0,300.0,0.0,1.20631,0.852991,2.0,300.0,2.0,310.0,0.0,4.53824,4.915,3.82129,31,0
1.0,6,0,10,1,2,2,1,5,196.0,45.27835,45.443250000000006,51.00865,4.0,300.0,0.0,2.58833,88.1875,4.0,300.0,4.0,300.0,0.0,2.58833,88.1875,9.63634,30,0
1.0,6,0,10,1,2,2,1,6,148.5,46.65495,46.935249999999996,50.935500000000005,1.0,360.0,nan,nan,87.9956,1.0,360.0,1.0,360.0,nan,nan,87.9956,8.72761,36,0
1.0,6,0,10,1,2,2,1,7,155.0,47.2508,47.252750000000006,45.32965,3.0,280.0,0.268191,3.75672,91.3441,4.0,290.0,3.0,300.0,0.0,0.400568,85.3158,11.2885,30,0
1.0,6,0,10,1,2,2,1,8,180.0,45.92745,46.12735,47.8876,2.0,300.0,0.0,3.65707,86.502,2.0,300.0,2.0,300.0,0.0,3.65707,86.502,11.9206,30,0
1.0,6,0,10,1,2,2,1,9,160.5,47.365899999999996,47.5212,53.83135,10.0,300.0,0.0,2.51977,87.8854,10.0,300.0,10.0,300.0,0.0,2.51977,87.8854,10.3114,30,0
1.0,6,0,10,1,4,0,1,0,170.0,46.43895,46.534499999999994,51.065200000000004,8.0,280.0,49.8778,44.5779,53.8069,8.0,280.0,8.0,280.0,49.8778,44.5779,53.8069,6.38505,28,0
1.0,6,0,10,1,4,0,1,1,164.5,47.7091,47.75085,47.0582,3.0,300.0,0.0,1.02585,86.5255,3.0,300.0,3.0,300.0,0.0,1.02585,86.5255,8.85793,30,0
1.0,6,0,10,1,4,0,1,2,165.0,46.1226,46.1733,47.35855,1.0,310.0,nan,nan,82.1108,1.0,310.0,1.0,310.0,nan,nan,82.1108,13.7947,31,0
1.0,6,0,10,1,4,0,1,3,157.5,45.89465,46.14955,41.932900000000004,0.0,290.0,nan,nan,nan,0.0,290.0,0.0,290.0,nan,nan,nan,nan,29,0
1.0,6,0,10,1,4,0,1,4,168.0,46.0446,46.187349999999995,41.548950000000005,3.0,290.0,0.0,0.132609,85.3877,3.0,290.0,3.0,290.0,0.0,0.132609,85.3877,9.28975,29,0
1.0,6,0,10,1,4,0,1,5,155.0,45.36505,45.4527,44.74625,2.0,290.0,0.0,2.99873,84.1593,2.0,290.0,2.0,290.0,0.0,2.99873,84.1593,13.5946,29,0
1.0,6,0,10,1,4,0,1,6,80.5,5.441300000000001,6.26594,1.3185,3.0,270.0,1.35974e-16,0.799917,0.461833,3.0,270.0,3.0,270.0,1.35974e-16,0.799917,0.461833,0.632521,27,0
1.0,6,0,10,1,4,0,1,7,152.0,47.87235,48.0637,46.58765,3.0,340.0,1.74047e-14,0.995055,83.7121,3.0,340.0,3.0,340.0,1.74047e-14,0.995055,83.7121,11.8572,34,0
1.0,6,0,10,1,4,0,1,8,170.5,47.5425,47.62935,49.08325,3.0,300.0,1.74047e-14,3.14258,90.0077,3.0,300.0,3.0,300.0,1.74047e-14,3.14258,90.0077,7.74862,30,0
1.0,6,0,10,1,4,0,1,9,173.5,47.04795,47.0995,44.9919,2.0,310.0,0.0,0.482121,89.8381,2.0,310.0,2.0,320.0,0.0,4.48929,86.3228,11.5848,32,0
1.0,6,0,10,1,4,1,1,0,137.5,46.02025,45.9892,48.4012,3.0,290.0,0.0,0.773312,88.0859,9.0,310.0,3.0,330.0,0.0,2.37304,86.325,11.9133,33,0
1.0,6,0,10,1,4,1,1,1,67.0,1.14594e-13,1.90693,97.43455,3.0,270.0,0.0,0.804031,98.2075,3.0,270.0,3.0,270.0,0.0,0.804031,98.2075,0.568372,27,0
1.0,6,0,10,1,4,1,1,2,145.0,47.12545,47.4418,51.00005,0.0,390.0,nan,nan,nan,0.0,390.0,0.0,390.0,nan,nan,nan,nan,39,0
1.0,6,0,10,1,4,1,1,3,147.0,47.50435,47.4773,52.8553,18.0,290.0,0.0,2.13958,88.4319,18.0,290.0,18.0,290.0,0.0,2.13958,88.4319,10.4814,29,1
1.0,6,0,10,1,4,1,1,4,155.0,46.41630000000001,46.5077,48.708600000000004,3.0,300.0,1.74047e-14,4.18834,89.0268,3.0,300.0,3.0,300.0,1.74047e-14,4.18834,89.0268,8.58325,30,0
1.0,6,0,10,1,4,1,1,5,146.0,45.2006,45.8194,49.32925,14.0,270.0,40.578,39.2072,73.8987,14.0,270.0,14.0,270.0,40.578,39.2072,73.8987,4.02916,27,1
1.0,6,0,10,1,4,1,1,6,125.0,45.876450000000006,46.34455,45.9152,2.0,310.0,0.0,0.600004,89.9982,2.0,310.0,2.0,310.0,0.0,0.600004,89.9982,8.2556,31,0
1.0,6,0,10,1,4,1,1,7,150.0,46.9766,47.2851,48.5924,0.0,360.0,nan,nan,nan,0.0,360.0,0.0,360.0,nan,nan,nan,nan,36,0
1.0,6,0,10,1,4,1,1,8,140.0,44.64765,45.27265,51.7188,6.0,280.0,52.376,46.1502,47.3882,6.0,280.0,6.0,280.0,52.376,46.1502,47.3882,6.02862,28,0
1.0,6,0,10,1,4,1,1,9,151.5,47.53515,47.7271,52.5225,0.0,290.0,nan,nan,nan,0.0,290.0,0.0,290.0,nan,nan,nan,nan,29,0
1.0,6,0,10,1,4,2,1,0,176.0,45.482299999999995,45.6841,49.2188,1.0,300.0,nan,nan,85.8074,1.0,300.0,1.0,300.0,nan,nan,85.8074,12.1121,30,0
1.0,6,0,10,1,4,2,1,1,172.0,47.0925,47.3454,47.532349999999994,2.0,420.0,0.0,1.73199,90.9495,2.0,420.0,2.0,420.0,0.0,1.73199,90.9495,7.61271,42,0
1.0,6,0,10,1,4,2,1,2,146.0,46.1221,46.78545,47.087450000000004,2.0,300.0,0.0,2.10775,92.8532,2.0,300.0,2.0,300.0,0.0,2.10775,92.8532,4.97022,30,0
1.0,6,0,10,1,4,2,1,3,174.0,47.496849999999995,47.50765,47.01445,2.0,320.0,0.0,0.829248,87.2265,2.0,320.0,2.0,330.0,0.0,6.28095,94.5587,4.38178,33,0
1.0,6,0,10,1,4,2,1,4,167.5,46.8584,46.96335,48.390100000000004,2.0,320.0,0.0,2.88519,89.1102,7.0,330.0,2.0,340.0,0.0,2.02625,85.501,13.0981,34,0
1.0,6,0,10,1,4,2,1,5,162.5,47.88145,47.84485,49.87135,2.0,300.0,0.0,0.346064,90.2491,2.0,300.0,2.0,300.0,0.0,0.346064,90.2491,7.83657,30,0
1.0,6,0,10,1,4,2,1,6,174.0,47.17645,47.3861,48.8007,1.0,300.0,nan,nan,88.5604,1.0,300.0,1.0,300.0,nan,nan,88.5604,11.2078,30,0
1.0,6,0,10,1,4,2,1,7,176.0,45.70425,45.93365,48.585499999999996,0.0,280.0,nan,nan,nan,0.0,280.0,0.0,280.0,nan,nan,nan,nan,28,0
1.0,6,0,10,1,4,2,1,8,161.5,47.30815,47.72935,50.9338,1.0,310.0,nan,nan,87.3826,1.0,310.0,1.0,310.0,nan,nan,87.3826,9.86166,31,0
1.0,6,0,10,1,4,2,1,9,184.0,45.82835,46.09925,50.675,1.0,310.0,nan,nan,91.7877,1.0,310.0,1.0,310.0,nan,nan,91.7877,8.47832,31,0
1.0,6,0,10,2,0,0,1,0,112.0,44.277,44.125,44.8263,3.0,310.0,0.0,5.31094,82.773,6.0,320.0,6.0,320.0,0.0,5.41022,81.693,14.1924,32,0
1.0,6,0,10,2,0,0,1,1,121.0,46.4855,46.175,49.3668,2.0,300.0,0.0,2.84313,79.5662,2.0,300.0,2.0,300.0,0.0,2.84313,79.5662,16.7375,30,0
1.0,6,0,10,2,0,0,1,2,132.0,42.2245,42.23165,57.3395,0.0,400.0,nan,nan,nan,0.0,400.0,0.0,400.0,nan,nan,nan,nan,40,0
1.0,6,0,10,2,0,0,1,3,116.5,46.132850000000005,46.118300000000005,54.492900000000006,4.0,290.0,0.0,1.57852,87.0492,4.0,290.0,4.0,290.0,0.0,1.57852,87.0492,10.8759,29,0
1.0,6,0,10,2,0,0,1,4,94.5,42.244,42.333349999999996,67.57339999999999,2.0,280.0,0.0,8.60351,87.7799,2.0,280.0,2.0,290.0,0.0,3.98816,89.9086,7.27257,29,0
1.0,6,0,10,2,0,0,1,5,126.0,47.10165,46.994550000000004,50.6434,8.0,300.0,0.0,1.82285,88.4505,8.0,300.0,8.0,310.0,0.0,2.89095,86.677,10.7106,31,0
1.0,6,0,10,2,0,0,1,6,104.0,42.798,42.7722,37.50645,0.0,280.0,nan,nan,nan,0.0,280.0,0.0,280.0,nan,nan,nan,nan,28,0
1.0,6,0,10,2,0,0,1,7,107.0,45.479150000000004,45.549350000000004,52.73305,2.0,290.0,0.0,3.23968,84.247,2.0,290.0,2.0,290.0,0.0,3.23968,84.247,12.7165,29,0
1.0,6,0,10,2,0,0,1,8,68.5,13.281749999999999,13.43845,92.71735000000001,6.0,280.0,1.55672e-14,2.15624,86.9407,6.0,280.0,6.0,280.0,1.55672e-14,2.15624,86.9407,10.2103,28,0
1.0,6,0,10,2,0,0,1,9,71.5,15.28685,15.19905,88.2381,3.0,280.0,1.74047e-14,5.21004,95.992,4.0,290.0,3.0,300.0,1.74047e-14,3.6673,87.8779,9.525,30,0
1.0,6,0,10,2,0,1,1,0,116.0,41.800799999999995,42.2918,57.294200000000004,3.0,340.0,0.0,1.19013,89.2824,3.0,340.0,3.0,350.0,0.0,1.61987,86.6802,11.0048,35,0
1.0,6,0,10,2,0,1,1,1,82.5,43.0993,43.307050000000004,41.279700000000005,6.0,280.0,0.0,2.81237,87.5047,6.0,280.0,6.0,280.0,0.0,2.81237,87.5047,8.62548,28,0
1.0,6,0,10,2,0,1,1,2,74.0,0.33341350000000003,2.041575,1.4103949999999998,7.0,270.0,0.250341,1.94524,1.63554,7.0,270.0,7.0,270.0,0.250341,1.94524,1.63554,1.1653,27,0
1.0,6,0,10,2,0,1,1,3,109.5,45.82955,45.2779,45.671949999999995,0.0,290.0,nan,nan,nan,0.0,290.0,0.0,290.0,nan,nan,nan,nan,29,0
1.0,6,0,10,2,0,1,1,4,83.5,40.782250000000005,41.30095,34.311,2.0,340.0,0.0,9.94775,91.9659,2.0,340.0,2.0,340.0,0.0,9.94775,91.9659,6.10198,34,0
1.0,6,0,10,2,0,1,1,5,112.5,47.575900000000004,47.26455,50.555949999999996,0.0,320.0,nan,nan,nan,0.0,320.0,0.0,320.0,nan,nan,nan,nan,32,0
1.0,6,0,10,2,0,1,1,6,120.0,46.56415,46.372249999999994,44.86045,0.0,290.0,nan,nan,nan,0.0,290.0,0.0,290.0,nan,nan,nan,nan,29,0
1.0,6,0,10,2,0,1,1,7,68.5,36.053200000000004,35.788,24.87505,0.0,290.0,nan,nan,nan,0.0,290.0,0.0,290.0,nan,nan,nan,nan,29,0
1.0,6,0,10,2,0,1,1,8,125.5,46.87785,46.9607,47.7868,2.0,300.0,0.0,9.96553,78.2624,2.0,300.0,2.0,300.0,0.0,9.96553,78.2624,17.6071,30,0
1.0,6,0,10,2,0,1,1,9,123.0,44.66595,44.84055,44.227450000000005,5.0,280.0,0.0,2.17936,83.8448,11.0,290.0,7.0,360.0,1.53495e-14,2.66387,84.4099,10.5719,36,0
1.0,6,0,10,2,0,2,1,0,117.5,46.238200000000006,46.189750000000004,43.9554,4.0,290.0,55.8212,50.7857,43.9433,4.0,290.0,4.0,290.0,55.8212,50.7857,43.9433,5.82605,29,0
1.0,6,0,10,2,0,2,1,1,124.0,45.52245,45.832750000000004,54.658100000000005,2.0,310.0,0.0,4.82284,83.558,2.0,310.0,2.0,310.0,0.0,4.82284,83.558,13.3307,31,0
1.0,6,0,10,2,0,2,1,2,122.5,46.282650000000004,45.9931,44.3856,0.0,310.0,nan,nan,nan,0.0,310.0,0.0,310.0,nan,nan,nan,nan,31,0
1.0,6,0,10,2,0,2,1,3,123.5,46.2417,46.69175,44.7372,0.0,320.0,nan,nan,nan,0.0,320.0,0.0,320.0,nan,nan,nan,nan,32,0
1.0,6,0,10,2,0,2,1,4,114.5,47.3601,47.166650000000004,49.421549999999996,2.0,280.0,0.0,1.42198,92.9824,2.0,280.0,2.0,280.0,0.0,1.42198,92.9824,6.63599,28,0
1.0,6,0,10,2,0,2,1,5,119.5,43.7425,43.6487,57.24485,2.0,300.0,0.0,5.66823,92.399,2.0,300.0,2.0,310.0,0.0,11.2694,80.7167,16.4752,31,0
1.0,6,0,10,2,0,2,1,6,120.5,46.234300000000005,46.299800000000005,50.08085,1.0,280.0,nan,nan,98.7203,1.0,280.0,1.0,280.0,nan,nan,98.7203,0.613406,28,0
1.0,6,0,10,2,0,2,1,7,68.0,35.378150000000005,36.1986,29.3469,2.0,320.0,0.0,1.80933,86.2984,2.0,320.0,2.0,320.0,0.0,1.80933,86.2984,6.44577,32,0
