slope,disp,mutsd,pert_treat,patch_sd,ac,draw,batch,pert_value,pert_name,rep,t,n,u_mean,u_sd,u_skew,u_kurt,mal_mean,mal_sd,mal_skew,mal_kurt,nn_mean,nn_sd,nn_skew,nn_kurt,x_mean,x_sd,x_skew,x_kurt
1.0,3,0.75,11,2,4,0,1,11,11,7,890,91,15.073,5.59904,0.866315,-0.69264,10.762,1.83736,0.315678,1.49755,1.60193,1.04611,0.870189,1.25676,4.24021,4.90643,1.03076,-0.321381
1.0,3,0.75,11,2,4,0,1,11,11,7,900,90,15.0264,5.45794,0.842763,-0.852966,10.899,1.64414,-0.231713,-0.138724,1.70739,1.36593,1.49329,2.61711,4.0259,4.78689,0.894022,-0.527454
1.0,3,0.75,11,2,4,0,1,11,11,7,910,111,17.6115,6.1827,0.170735,-1.68508,10.8466,1.76893,-0.229486,-0.579932,1.77779,1.42699,3.22162,17.3285,6.52928,6.02254,0.295157,-1.49047
1.0,3,0.75,11,2,4,0,1,0,11,8,10,699,48.1459,28.6324,0.0439151,-1.20877,1.65543,1.06839,0.704314,0.176855,1.92237,1.07604,0.788285,0.704047,48.1459,28.6324,0.0439151,-1.20877
1.0,3,0.75,11,2,4,0,1,0,11,8,20,741,47.0543,29.5637,-0.101406,-1.22967,1.57016,1.16405,0.798565,0.107564,1.65574,0.985593,1.16569,1.67713,47.1383,30.5495,-0.0529831,-1.28451
1.0,3,0.75,11,2,4,0,1,0,11,8,30,834,47.2293,27.6283,-0.227692,-0.991813,1.45125,1.07956,0.898804,0.436609,1.5731,0.988528,1.94511,7.67298,47.4404,28.6064,-0.156823,-1.09516
1.0,3,0.75,11,2,4,0,1,0,11,8,40,803,51.1143,28.0814,-0.286087,-0.848508,1.43863,1.08162,0.97492,0.857736,1.5285,0.903419,1.07916,1.43852,51.439,29.1329,-0.236224,-0.95616
1.0,3,0.75,11,2,4,0,1,0,11,8,50,884,50.5379,29.027,-0.243702,-0.966978,1.46134,1.09285,0.84346,0.139959,1.60294,0.921286,1.22513,3.11044,50.6562,29.9797,-0.194649,-1.07706
1.0,3,0.75,11,2,4,0,1,0,11,8,60,832,50.8592,29.6544,-0.175043,-0.981961,1.42406,1.13382,1.19046,1.41621,1.55133,0.943201,1.54875,5.45985,51.0407,30.4751,-0.136003,-1.07803
1.0,3,0.75,11,2,4,0,1,0,11,8,70,827,50.9295,29.7611,-0.16751,-0.953268,1.42874,1.04706,0.837698,0.182842,1.54377,0.901315,0.850342,0.716651,51.185,30.4875,-0.110109,-1.07037
1.0,3,0.75,11,2,4,0,1,0,11,8,80,808,53.6395,27.6416,-0.281157,-0.700702,1.43489,1.09274,0.968102,0.606167,1.62064,0.904421,0.975912,1.62928,53.9594,28.5748,-0.236214,-0.836606
1.0,3,0.75,11,2,4,0,1,0,11,8,90,812,54.928,25.7408,-0.365611,-0.497975,1.50327,1.12386,0.959448,0.846727,1.47271,0.920156,1.47688,4.58067,55.3621,26.8661,-0.299752,-0.680387
1.0,3,0.75,11,2,4,0,1,0,11,8,100,758,56.4323,25.9573,-0.35642,-0.529454,1.42937,1.066,0.814598,0.393024,1.56239,0.925299,1.10122,1.79992,56.7679,27.0309,-0.311185,-0.706523
1.0,3,0.75,11,2,4,0,1,0,11,8,110,815,58.4574,25.649,-0.543028,-0.274743,1.46736,1.09006,1.02088,1.0142,1.60935,0.91675,1.17973,2.52099,58.7848,26.7942,-0.459372,-0.53247
1.0,3,0.75,11,2,4,0,1,0,11,8,120,824,55.3425,26.7048,-0.432027,-0.449485,1.46822,1.09875,1.02211,0.99981,1.56023,0.905877,1.01462,1.51257,55.5748,27.7333,-0.376115,-0.645176
1.0,3,0.75,11,2,4,0,1,0,11,8,130,823,55.011,26.8604,-0.37406,-0.5304,1.44086,1.10766,1.0531,0.900014,1.54362,0.936303,1.03468,1.26806,55.3554,27.9793,-0.311563,-0.718393
1.0,3,0.75,11,2,4,0,1,0,11,8,140,825,55.0354,27.6416,-0.378905,-0.608177,1.46222,1.11465,0.989006,0.766284,1.55951,0.88413,1.19274,3.75885,55.243,28.6335,-0.328171,-0.77699
1.0,3,0.75,11,2,4,0,1,0,11,8,150,846,54.2488,27.6401,-0.460766,-0.585335,1.42508,1.08059,0.993131,0.746807,1.49551,0.943334,2.03539,10.5243,54.5487,28.5727,-0.385224,-0.768481
1.0,3,0.75,11,2,4,0,1,0,11,8,160,866,53.8166,27.5235,-0.407634,-0.534758,1.47636,1.11048,0.95609,0.557026,1.49447,0.876823,1.11094,1.83845,54.0624,28.5492,-0.33077,-0.75094
1.0,3,0.75,11,2,4,0,1,0,11,8,170,827,52.7438,27.5593,-0.359167,-0.669914,1.46706,1.09788,0.923146,0.848118,1.51999,0.900244,1.18796,1.98215,52.9569,28.5365,-0.264204,-0.87648
1.0,3,0.75,11,2,4,0,1,0,11,8,180,866,50.1388,27.001,-0.383137,-0.666062,1.3989,1.05809,1.03573,1.11043,1.5037,0.961305,1.58525,5.26136,50.3078,27.9277,-0.258556,-0.864328
1.0,3,0.75,11,2,4,0,1,0,11,8,190,822,53.2503,26.4223,-0.436354,-0.582803,1.46451,1.13534,1.0101,0.937881,1.54208,0.920478,1.05442,1.59521,53.6437,27.5888,-0.345295,-0.792568
1.0,3,0.75,11,2,4,0,1,0,11,8,200,814,49.6754,27.361,-0.333896,-0.791186,1.44198,1.12608,0.969195,0.461346,1.60727,0.901868,0.960441,1.34811,49.8213,28.3176,-0.227896,-0.948352
1.0,3,0.75,11,2,4,0,1,0,11,8,210,909,51.08,26.791,-0.369334,-0.747311,1.45464,1.13252,1.08962,1.3286,1.56346,0.873936,1.16096,2.55904,51.0613,27.8889,-0.270705,-0.934373
1.0,3,0.75,11,2,4,0,1,0,11,8,220,856,48.0792,26.5292,-0.339611,-0.907109,1.50938,1.17032,1.05425,1.13022,1.54604,0.895414,1.09419,2.14073,48.0694,27.5524,-0.247065,-1.05478
1.0,3,0.75,11,2,4,0,1,0,11,8,230,870,46.6188,26.3561,-0.179414,-0.813273,1.47323,1.1383,1.02267,0.817702,1.52575,0.883434,1.76892,10.9737,46.4871,27.3309,-0.0740082,-0.969772
1.0,3,0.75,11,2,4,0,1,0,11,8,240,859,49.9036,26.3556,-0.525328,-0.612734,1.44421,1.10927,1.06868,1.15486,1.5444,0.939517,1.14169,2.60193,50.1392,27.1245,-0.413745,-0.803426
1.0,3,0.75,11,2,4,0,1,0,11,8,250,789,49.8154,24.0424,-0.578104,-0.392411,1.43196,1.09102,0.975268,0.688397,1.55779,1.03522,4.069,41.4327,49.7795,25.1061,-0.431028,-0.656989
1.0,3,0.75,11,2,4,0,1,0,11,8,260,748,49.0359,24.4682,-0.522763,-0.610355,1.46827,1.14907,1.07813,1.29501,1.59549,1.01062,1.62426,6.30801,49.0176,25.5807,-0.391242,-0.844206
1.0,3,0.75,11,2,4,0,1,11,11,8,270,92,54.0831,27.8504,-0.375631,-0.736018,3.57189,4.41406,1.00866,-0.723182,5.30489,3.77079,2.41921,9.13501,51.2686,28.2737,-0.346153,-1.04649
1.0,3,0.75,11,2,4,0,1,11,11,8,280,29,43.9556,30.174,0.555758,-0.812995,8.96387,3.31911,-1.2636,1.28155,3.20153,2.99229,2.75637,9.06827,34.6562,32.1696,0.677972,-0.869242
1.0,3,0.75,11,2,4,0,1,11,11,8,290,42,25.241,25.6778,2.11085,3.30275,11.2562,1.92673,-0.0857467,-0.777005,2.31359,4.38823,5.49044,30.6857,14.2483,25.404,2.23258,3.74495
1.0,3,0.75,11,2,4,0,1,11,11,8,300,43,14.7466,15.0229,3.84977,16.0081,10.2555,1.47178,-0.364229,-0.758807,3.23762,13.2003,6.25702,37.439,5.0667,14.6565,4.13881,18.5973
1.0,3,0.75,11,2,4,0,1,11,11,8,310,32,10.0873,1.41858,-0.430679,-0.508799,10.5196,1.53604,-0.256543,-0.846306,1.0885,0.879497,1.63194,4.08947,0.560336,0.954635,1.95602,3.30508
1.0,3,0.75,11,2,4,0,1,11,11,8,320,21,11.02,1.17586,1.13172,1.31734,10.9357,1.28067,-0.331406,0.801847,1.75382,1.31111,1.95104,4.5484,0.981985,1.47026,2.31862,5.71753
1.0,3,0.75,11,2,4,0,1,11,11,8,330,30,10.1613,1.16053,-0.659876,0.464594,10.3755,1.62292,-0.538681,-0.519511,1.2306,0.916556,0.784547,-0.435031,0.699929,1.10457,1.30641,0.205607
1.0,3,0.75,11,2,4,0,1,11,11,8,340,27,10.3772,0.915925,0.851443,0.292848,10.7006,1.38544,-3.01467,10.8578,1.39777,1.04391,2.46437,8.37744,0.478669,1.18511,3.50047,11.9695
1.0,3,0.75,11,2,4,0,1,11,11,8,350,38,10.6401,1.58873,0.020611,-0.767816,10.7212,1.55624,0.180613,-1.12231,0.940494,0.560092,0.486012,-0.0379481,0.713358,1.25972,1.78328,2.1523
1.0,3,0.75,11,2,4,0,1,11,11,8,360,27,10.8469,1.29633,0.675391,-0.164197,10.6957,1.40561,0.301691,-0.182031,1.49736,0.971024,0.631409,-0.187283,0.928038,1.17036,1.18775,0.505986
1.0,3,0.75,11,2,4,0,1,11,11,8,370,48,11.5904,1.76442,0.375995,-0.72884,10.6484,1.77142,-0.0273953,-0.868116,1.67509,1.4445,2.52017,10.0508,1.70188,1.79905,0.555702,-1.10195
1.0,3,0.75,11,2,4,0,1,11,11,8,380,28,12.1174,1.87982,-0.233807,-1.05471,11.053,1.65317,0.254706,-0.989585,2.20907,1.64363,1.38818,1.52329,1.64395,1.85209,0.924246,-0.473375
1.0,3,0.75,11,2,4,0,1,11,11,8,390,55,11.7454,1.86987,0.134433,-0.823994,10.092,1.56262,-0.484569,0.365049,1.51524,0.97957,1.31554,1.96509,1.85236,1.91144,0.964364,0.4165
1.0,3,0.75,11,2,4,0,1,11,11,8,400,63,12.3311,2.00141,-0.306453,0.0141098,10.8291,1.89059,0.157045,-0.578644,1.70191,0.790932,0.289302,-0.716163,1.80003,1.9546,0.9653,0.0006648
1.0,3,0.75,11,2,4,0,1,11,11,8,410,87,12.9302,2.33405,-0.216525,-0.659613,10.7596,1.72856,-0.0905335,-0.434627,1.20778,0.791162,1.02212,0.801254,2.4295,2.57642,0.841627,-0.289101
1.0,3,0.75,11,2,4,0,1,11,11,8,420,72,11.6722,2.79006,0.232445,-0.706843,10.5447,1.7318,0.250442,-0.494486,1.51877,0.890643,1.12574,2.20623,1.71153,2.30118,1.4837,1.39016
1.0,3,0.75,11,2,4,0,1,11,11,8,430,107,12.7162,2.59254,0.189323,-0.130391,10.9139,1.61822,-0.0976744,0.165881,1.20419,0.795683,1.17784,2.56517,2.16686,2.38734,1.04295,0.457669
1.0,3,0.75,11,2,4,0,1,11,11,8,440,67,13.019,2.22184,0.519851,-0.66394,10.8815,1.70034,-0.209606,-0.294528,1.73338,1.31422,1.30437,2.18824,2.10027,2.3671,0.990276,-0.0976277
1.0,3,0.75,11,2,4,0,1,11,11,8,450,69,12.5531,2.10055,0.713193,-0.139537,10.905,1.70241,-0.392302,-0.365615,1.40236,0.915646,0.854132,0.338864,2.0428,2.12712,1.16357,1.09786
1.0,3,0.75,11,2,4,0,1,11,11,8,460,96,12.3303,2.37154,0.0145179,0.120636,11.0516,1.6548,-0.319755,-0.203552,1.38488,1.01686,1.4362,3.23291,1.81644,2.18981,1.13568,0.41192
1.0,3,0.75,11,2,4,0,1,11,11,8,470,71,12.563,2.20101,-0.261489,-0.307939,10.9598,1.67612,0.68676,0.0166726,1.39529,0.894908,0.622758,0.274712,1.828,2.11419,0.816601,-0.734084
1.0,3,0.75,11,2,4,0,1,11,11,8,480,61,13.0913,2.46008,0.389265,-0.128267,10.7391,1.72332,0.232962,-0.485025,1.54545,0.91703,0.732053,0.54473,2.3827,2.3243,0.593249,-0.701619
1.0,3,0.75,11,2,4,0,1,11,11,8,490,79,12.7242,2.33966,0.824388,0.760718,10.8208,1.56201,-0.399628,0.00492084,1.43514,1.11018,2.8882,13.9041,1.79339,2.13064,1.20574,0.579409
1.0,3,0.75,11,2,4,0,1,11,11,8,500,76,12.8516,1.87995,0.803152,0.863644,11.0985,1.70571,0.212067,0.186683,1.35987,0.74516,0.830905,0.439622,1.9448,2.00185,0.707553,-0.778587
1.0,3,0.75,11,2,4,0,1,11,11,8,510,82,13.0699,2.31536,0.466979,-0.50146,10.7579,1.82781,-0.0562716,0.0311695,1.60024,1.00142,0.883984,0.432791,2.34061,2.21382,0.494607,-0.890639
1.0,3,0.75,11,2,4,0,1,11,11,8,520,69,12.8496,2.72856,0.75228,0.416529,10.5789,1.6713,-0.592992,0.460323,1.76474,1.21071,1.23001,1.80062,2.28851,2.53659,0.960134,-0.133402
1.0,3,0.75,11,2,4,0,1,11,11,8,530,94,12.4548,3.30456,1.60332,2.41539,11.0007,1.84477,-0.220598,0.147506,1.46138,0.935177,0.80981,0.0378836,1.73104,2.07701,1.09517,0.358183
1.0,3,0.75,11,2,4,0,1,11,11,8,540,76,12.2285,2.95684,1.93741,5.33212,10.9704,1.46772,-0.415569,0.263134,1.48207,0.754744,0.952606,2.88971,1.50762,2.2212,2.35277,5.88487
1.0,3,0.75,11,2,4,0,1,11,11,8,550,105,13.2828,4.20309,1.45137,1.18564,10.9463,1.52117,-0.0782775,-0.219397,1.29227,0.838623,0.996091,1.00744,2.35201,3.17801,1.6532,1.90601
1.0,3,0.75,11,2,4,0,1,11,11,8,560,100,13.7617,4.7548,1.28905,0.718978,10.9454,1.89202,-0.0164439,0.299835,1.26668,0.787953,1.05654,1.91775,2.7464,3.73952,1.57058,1.50493
1.0,3,0.75,11,2,4,0,1,11,11,8,570,105,13.6853,4.87893,1.38856,0.948401,10.9014,1.82334,-0.368391,0.67717,1.32093,0.837917,1.1809,1.39713,3.01231,3.93987,1.56184,1.51938
1.0,3,0.75,11,2,4,0,1,11,11,8,580,129,13.0827,4.14579,1.54769,2.04658,10.7485,1.65555,-0.663388,0.284624,1.24122,0.984152,0.963115,0.582313,2.66523,3.87257,2.01957,4.12026
1.0,3,0.75,11,2,4,0,1,11,11,8,590,97,15.5367,4.90808,0.764846,-0.175432,10.9471,1.79286,0.0417926,-0.272282,1.6319,1.0261,1.64118,3.54437,4.65977,5.08546,1.23055,0.716882
1.0,3,0.75,11,2,4,0,1,11,11,8,600,85,16.129,6.08817,0.462787,-1.28193,10.7735,1.78566,0.290639,-0.275921,1.6536,1.04945,1.35323,2.76124,5.50269,5.05603,0.652316,-0.842867
1.0,3,0.75,11,2,4,0,1,11,11,8,610,58,13.754,5.39651,0.809648,-0.682691,10.3923,1.55475,-0.105053,-0.140296,1.6859,1.48071,1.12553,1.41108,3.46122,4.16925,0.81555,-0.72402
1.0,3,0.75,11,2,4,0,1,11,11,8,620,76,14.3329,3.06776,0.294072,-0.553954,10.466,1.95007,-0.312512,-0.3319,1.57862,1.15314,2.1023,7.31096,4.04879,2.77016,0.669477,0.366183
1.0,3,0.75,11,2,4,0,1,11,11,8,630,68,15.7952,2.82183,-0.304652,-0.855626,11.0279,1.90072,-0.125496,-0.610119,1.9302,0.964935,0.798336,0.75555,4.52775,3.04165,0.134044,-0.76656
1.0,3,0.75,11,2,4,0,1,11,11,8,640,63,14.8852,3.27334,0.000746695,-1.386,10.6699,1.64691,-0.312049,0.518829,1.86004,1.51674,1.79056,5.71024,3.86442,2.95019,0.147752,-1.11554
1.0,3,0.75,11,2,4,0,1,11,11,8,650,36,14.3,3.56268,0.594337,-0.921574,10.5548,1.29997,-0.138152,-0.0258508,1.97365,1.24035,0.0690251,-1.39747,3.25264,3.39253,0.935008,0.0883576
1.0,3,0.75,11,2,4,0,1,11,11,8,660,52,13.7952,3.12011,1.21471,0.843927,10.7654,1.88813,-0.604824,0.0924356,1.80864,0.979456,1.5408,4.40307,2.91266,2.79725,1.03328,0.51211
1.0,3,0.75,11,2,4,0,1,11,11,8,670,50,15.0173,3.78623,0.429349,-1.12295,11.1432,1.70828,-0.0523067,-0.706126,1.53902,1.12961,0.629591,-0.340216,3.77179,3.46256,0.493327,-0.785641
1.0,3,0.75,11,2,4,0,1,11,11,8,680,50,16.1411,4.06662,0.129195,-1.41191,11.3813,1.86517,-0.122988,0.12605,1.69152,1.23885,2.07392,7.60961,4.47758,3.60054,0.205862,-1.20789
1.0,3,0.75,11,2,4,0,1,11,11,8,690,43,15.4763,4.21711,0.395247,-1.09436,10.4579,1.59351,0.120931,0.100012,1.86041,1.03471,0.893931,0.327019,4.53675,3.39231,0.121832,-1.34824
1.0,3,0.75,11,2,4,0,1,11,11,8,700,75,15.5844,4.22629,0.472083,-1.25652,11.2448,1.69515,-0.317902,-0.439819,1.59222,1.12165,1.53887,3.42227,4.01518,3.84983,0.601007,-0.95118
1.0,3,0.75,11,2,4,0,1,11,11,8,710,78,15.7283,4.3803,0.210263,-1.4351,11.0276,1.70343,0.0218797,-0.328107,1.80799,1.27116,2.00219,6.80102,4.4345,3.83273,0.261734,-1.39535
1.0,3,0.75,11,2,4,0,1,11,11,8,720,109,15.9366,4.60773,0.150127,-1.65672,10.9147,1.63658,-0.205978,-0.214469,1.36478,0.796619,0.552373,-0.235913,4.71558,4.01099,0.286994,-1.26247
1.0,3,0.75,11,2,4,0,1,11,11,8,730,90,15.0517,5.07492,0.554834,-1.35453,10.7292,1.96276,0.12182,-0.177065,1.80876,1.33507,0.945797,0.313384,4.10923,4.17989,0.760521,-0.647807
1.0,3,0.75,11,2,4,0,1,11,11,8,740,82,15.8274,5.00904,0.296341,-1.50699,10.7106,1.80588,0.465996,0.178334,1.45004,0.994417,0.657816,-0.335064,4.83686,4.20762,0.289745,-1.31591
1.0,3,0.75,11,2,4,0,1,11,11,8,750,118,15.0574,5.28079,0.388396,-1.19686,10.6494,1.70821,-0.00824724,-0.222963,1.33572,0.983937,1.31434,2.11512,4.44488,4.52274,0.522699,-1.12111
1.0,3,0.75,11,2,4,0,1,11,11,8,760,115,14.6776,5.4555,0.684877,-0.933468,10.4077,1.97543,-0.132835,0.818017,1.49162,1.19072,1.45325,2.31609,4.31169,4.62495,0.735136,-0.883616
1.0,3,0.75,11,2,4,0,1,11,11,8,770,94,17.2696,5.32733,-0.243556,-1.43844,10.9118,1.84906,0.130779,-0.49456,1.72289,1.27189,2.15112,6.4556,5.68367,4.457,0.0169796,-1.42232
1.0,3,0.75,11,2,4,0,1,11,11,8,780,119,16.1483,5.35007,0.319837,-1.2185,11.078,1.76662,-0.610497,1.50657,1.51368,1.00647,0.960934,1.19474,4.82597,4.96138,0.548193,-1.15741
1.0,3,0.75,11,2,4,0,1,11,11,8,790,69,17.7977,5.91333,0.207095,-1.19608,10.8028,1.53786,-0.366644,0.665774,1.92278,1.42085,2.06664,7.37035,6.46071,5.4894,0.260703,-1.37229
1.0,3,0.75,11,2,4,0,1,11,11,8,800,102,19.0101,5.64061,-0.265527,-1.29164,10.8018,1.93769,-0.324918,-0.432315,1.69705,1.00029,1.17254,1.72604,7.45083,4.94256,-0.183911,-1.23071
1.0,3,0.75,11,2,4,0,1,11,11,8,810,101,17.068,5.08329,0.252031,-1.09258,10.8825,1.72968,-0.0663553,-0.400432,1.75213,1.04492,1.17434,2.88524,5.78724,4.38322,0.254524,-1.1812
1.0,3,0.75,11,2,4,0,1,11,11,8,820,112,18.7584,6.74463,0.278203,-1.24293,10.7665,1.85755,-0.106287,-0.232207,1.87357,1.11266,0.623281,-0.444962,7.48874,6.08763,0.351251,-1.08395
1.0,3,0.75,11,2,4,0,1,11,11,8,830,100,17.8594,6.22281,0.576089,-0.579774,10.8609,1.81878,-0.0151548,-0.0400096,1.87998,1.5106,1.49557,1.41443,6.58517,5.8074,0.581277,-0.621849
1.0,3,0.75,11,2,4,0,1,11,11,8,840,110,17.6149,6.22867,0.703011,-0.490222,10.7564,1.77188,0.236037,-0.233276,1.82132,1.30205,0.909421,0.559588,6.43213,5.80355,0.666768,-0.520747
1.0,3,0.75,11,2,4,0,1,11,11,8,850,145,17.53,7.11047,0.997788,-0.0563809,10.9213,1.82015,0.198779,0.615904,1.58961,1.10004,1.72915,5.19458,6.27815,6.34776,1.04769,0.0992774
1.0,3,0.75,11,2,4,0,1,11,11,8,860,86,15.8264,6.25994,1.1251,0.147628,11.0733,1.74065,-0.234198,-0.194751,1.68181,1.01803,0.506448,0.0677882,4.4159,5.43187,1.43678,1.55657
1.0,3,0.75,11,2,4,0,1,11,11,8,870,84,14.2762,4.69401,1.01817,0.269749,10.4898,1.64112,-0.345702,-0.455048,1.80193,2.25923,6.2758,47.0766,3.80629,4.38014,1.12925,0.357214
1.0,3,0.75,11,2,4,0,1,11,11,8,880,82,13.5726,3.50402,0.511196,-0.756562,10.5866,1.42278,0.0112624,0.0533884,1.63405,1.29057,2.86314,13.369,3.45793,3.3437,0.836735,0.0765237
1.0,3,0.75,11,2,4,0,1,11,11,8,890,95,14.0396,3.20236,-0.0991094,-1.18785,10.8246,1.84497,0.183155,0.624317,1.42376,0.867476,1.11217,1.93136,3.59993,3.29147,0.579893,-0.786577
1.0,3,0.75,11,2,4,0,1,11,11,8,900,92,13.8898,2.87773,-0.00553478,-0.74789,11.1466,1.67265,-0.084689,-0.389601,1.29707,0.858554,1.05866,1.71666,2.9637,2.85261,0.589009,-0.785956
1.0,3,0.75,11,2,4,0,1,11,11,8,910,109,13.6364,2.88157,0.674921,0.210748,11.0861,1.56873,-0.124374,-0.0701174,1.37661,0.899873,0.989932,1.15547,2.78176,2.84749,0.928059,-0.0169824
1.0,3,0.75,11,2,4,0,1,0,11,9,10,701,48.1244,28.0261,0.0166335,-1.1969,1.76872,1.08568,0.563564,0.0528338,1.86236,1.0201,0.788815,0.393169,48.128,28.0225,0.0166381,-1.19649
1.0,3,0.75,11,2,4,0,1,0,11,9,20,753,50.6307,27.6292,-0.299793,-1.02912,1.5216,1.13332,1.09883,1.12964,1.69485,1.01651,1.3172,2.96803,50.9034,28.7277,-0.256018,-1.12617
1.0,3,0.75,11,2,4,0,1,0,11,9,30,760,52.8114,26.6129,-0.391222,-0.766533,1.54413,1.12719,0.820837,0.280812,1.63925,1.00964,1.21459,2.4028,53.0276,27.7412,-0.330642,-0.887651
1.0,3,0.75,11,2,4,0,1,0,11,9,40,803,54.112,25.6429,-0.345207,-0.774352,1.49367,1.10795,0.880274,0.302883,1.6464,0.980778,1.14837,2.79999,54.3336,27.1332,-0.272636,-0.944623
1.0,3,0.75,11,2,4,0,1,0,11,9,50,757,52.132,25.4496,-0.154761,-0.739308,1.4925,1.12805,1.16573,1.86029,1.66312,0.953727,1.01695,1.43991,52.1102,26.8227,-0.107484,-0.884011
1.0,3,0.75,11,2,4,0,1,0,11,9,60,812,52.7953,24.9534,-0.0962356,-0.73228,1.46519,1.07963,0.86328,0.559995,1.55337,0.856736,0.913144,1.88248,52.7352,26.2966,-0.038261,-0.918326
1.0,3,0.75,11,2,4,0,1,0,11,9,70,791,54.4348,25.3119,-0.0451321,-0.810539,1.46622,1.09527,0.942236,0.80244,1.56648,0.973069,1.8247,8.30458,54.3492,26.6459,-0.0208582,-0.969233
1.0,3,0.75,11,2,4,0,1,0,11,9,80,837,52.8873,25.8282,-0.0726626,-0.807828,1.48133,1.1088,0.940144,0.743789,1.53564,0.920617,1.45517,5.79018,52.8636,27.1788,-0.0134334,-0.956406
1.0,3,0.75,11,2,4,0,1,0,11,9,90,739,50.2442,26.498,0.0799677,-0.709262,1.47529,1.11243,0.938048,0.514483,1.65238,1.05018,1.04293,1.35442,49.9553,27.7481,0.127744,-0.841604
1.0,3,0.75,11,2,4,0,1,0,11,9,100,747,51.2616,26.1005,-0.0112422,-0.712721,1.47758,1.12552,0.964328,0.660205,1.59728,0.872721,0.908648,0.928846,51.1189,27.3045,0.04227,-0.862246
1.0,3,0.75,11,2,4,0,1,0,11,9,110,792,51.7054,26.168,-0.045948,-0.693274,1.45375,1.12098,0.990111,0.756644,1.60113,1.01907,1.5696,3.98535,51.7041,27.2897,0.00268906,-0.842416
1.0,3,0.75,11,2,4,0,1,0,11,9,120,782,49.9309,28.6625,0.0129274,-0.916405,1.49138,1.05805,0.791339,0.0976144,1.63697,0.944888,0.910933,1.03895,49.7896,29.7594,0.0659042,-1.05176
1.0,3,0.75,11,2,4,0,1,0,11,9,130,866,53.0811,28.9633,-0.21329,-0.882145,1.47305,1.11907,0.926641,0.404098,1.52225,0.917056,1.295,3.4013,53.1658,29.9875,-0.170974,-1.02752
1.0,3,0.75,11,2,4,0,1,0,11,9,140,837,53.0277,28.7463,-0.278812,-0.71434,1.48168,1.07414,0.855419,0.325997,1.57365,0.953148,1.25761,2.82972,53.0625,29.6682,-0.216129,-0.887636
1.0,3,0.75,11,2,4,0,1,0,11,9,150,844,50.9669,28.7838,-0.193634,-0.76857,1.50206,1.14483,0.951149,0.710056,1.60402,0.945613,1.03953,2.12092,50.9374,29.5638,-0.109389,-0.929884
1.0,3,0.75,11,2,4,0,1,0,11,9,160,775,54.7626,28.4282,-0.366227,-0.762367,1.55205,1.15988,1.02454,0.958909,1.66532,0.991477,1.68289,7.41615,55.0742,29.384,-0.304786,-0.934714
1.0,3,0.75,11,2,4,0,1,0,11,9,170,835,52.3368,27.2929,-0.405587,-0.6796,1.43108,1.08179,0.961265,0.725372,1.5817,0.951043,1.84189,7.32371,52.7951,28.2714,-0.307769,-0.869407
1.0,3,0.75,11,2,4,0,1,0,11,9,180,813,56.2402,24.5001,-0.4164,-0.185072,1.5253,1.13085,0.877113,0.232379,1.60038,1.0099,1.63207,5.85193,56.6488,25.6859,-0.310643,-0.514248
1.0,3,0.75,11,2,4,0,1,0,11,9,190,773,58.3283,24.8746,-0.412842,-0.224457,1.4556,1.04892,0.826569,0.375375,1.59656,0.996384,1.80884,6.24154,58.6339,25.9963,-0.361625,-0.493975
1.0,3,0.75,11,2,4,0,1,0,11,9,200,753,53.9255,25.196,-0.237268,-0.594905,1.53326,1.10334,0.829187,0.298773,1.60046,0.977281,1.52979,5.02459,54.0409,26.4863,-0.148399,-0.82078
1.0,3,0.75,11,2,4,0,1,0,11,9,210,756,54.8555,25.9339,-0.304803,-0.437695,1.46804,1.06725,0.93064,0.63831,1.60567,0.939762,1.34867,3.43656,54.872,26.9494,-0.232389,-0.692971
1.0,3,0.75,11,2,4,0,1,0,11,9,220,783,54.2614,26.37,-0.273094,-0.635997,1.47664,1.09428,0.935617,0.56615,1.63543,0.948234,1.19149,1.96422,54.543,27.5177,-0.192478,-0.872592
1.0,3,0.75,11,2,4,0,1,0,11,9,230,747,53.1953,23.7857,-0.191391,-0.472912,1.48658,1.10509,1.01442,1.08536,1.65543,0.977834,1.19721,1.66804,53.1895,25.0573,-0.139721,-0.750093
1.0,3,0.75,11,2,4,0,1,0,11,9,240,785,51.9449,25.4987,-0.200404,-0.56374,1.49423,1.17016,1.099,1.21642,1.57683,0.927999,1.27347,3.48796,51.8953,26.537,-0.151535,-0.801286
1.0,3,0.75,11,2,4,0,1,0,11,9,250,808,52.6561,25.5322,-0.289272,-0.575908,1.4875,1.09754,0.956362,0.869102,1.61793,0.923075,1.06259,1.77795,52.9637,26.6508,-0.208078,-0.807039
1.0,3,0.75,11,2,4,0,1,0,11,9,260,710,55.6962,25.7793,-0.401623,-0.455226,1.49293,1.08765,0.852524,0.194584,1.65258,1.011,1.28137,3.03486,55.8231,26.9457,-0.327684,-0.751008
1.0,3,0.75,11,2,4,0,1,11,11,9,270,108,58.4785,26.5277,-0.356812,-0.761529,4.69957,5.04413,0.665553,-1.20937,4.33868,2.81549,0.946925,1.50402,54.8048,27.2616,-0.476823,-0.864408
1.0,3,0.75,11,2,4,0,1,11,11,9,280,63,53.7353,26.4589,-0.148869,-1.34593,9.89372,3.66911,-1.44618,1.43677,3.21899,2.80989,2.48271,7.37085,44.311,28.0632,-0.147498,-1.41924
